"date","day","nonmembers","faculty_staff","community_members","alumni","students","pe_staff","student_offterm","other","total","weekend","covid","closed","day_after_closed","finals_week","dead_week"
"2023-07-13","Thursday",13,63,15,19,256,14,191,11,582,0,0,0,0,0,0
"2023-07-14","Friday",21,53,15,22,217,13,145,12,498,0,0,0,0,0,0
"2023-07-15","Saturday",6,17,12,14,100,5,64,8,226,1,0,0,0,0,0
"2023-07-16","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-07-17","Monday",26,88,26,35,299,17,241,21,753,0,0,0,1,0,0
"2023-07-18","Tuesday",24,73,29,29,269,15,206,16,661,0,0,0,0,0,0
"2023-07-19","Wednesday",24,82,23,31,267,20,203,16,666,0,0,0,0,0,0
"2023-07-20","Thursday",38,71,23,19,242,16,164,13,586,0,0,0,0,0,0
"2023-07-21","Friday",18,58,20,17,187,8,134,16,458,0,0,0,0,0,0
"2023-07-22","Saturday",10,22,12,12,102,8,81,8,255,1,0,0,0,0,0
"2023-07-23","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-07-24","Monday",30,78,32,36,291,25,223,18,733,0,0,0,1,0,0
"2023-07-25","Tuesday",22,59,49,17,264,16,178,21,626,0,0,0,0,0,0
"2023-07-26","Wednesday",26,71,31,29,276,15,188,9,645,0,0,0,0,0,0
"2023-07-27","Thursday",26,55,24,19,228,15,163,13,543,0,0,0,0,0,0
"2023-07-28","Friday",23,50,15,17,175,12,149,18,459,0,0,0,0,0,0
"2023-07-29","Saturday",6,17,16,20,106,6,75,9,255,1,0,0,0,0,0
"2023-07-30","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-07-31","Monday",18,84,27,26,300,24,212,23,714,0,0,0,1,0,0
"2023-08-01","Tuesday",14,68,36,33,288,14,192,20,665,0,0,0,0,0,0
"2023-08-02","Wednesday",20,72,29,28,263,21,195,20,648,0,0,0,0,0,0
"2023-08-03","Thursday",13,61,22,19,244,15,167,15,556,0,0,0,0,0,0
"2023-08-04","Friday",15,55,20,25,176,12,139,14,456,0,0,0,0,0,0
"2023-08-05","Saturday",7,16,9,21,85,3,85,10,236,1,0,0,0,0,0
"2023-08-06","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-08-07","Monday",22,77,28,34,308,11,221,26,727,0,0,0,1,0,0
"2023-08-08","Tuesday",16,73,26,25,266,13,198,14,631,0,0,0,0,0,0
"2023-08-09","Wednesday",21,67,27,28,280,10,176,15,624,0,0,0,0,0,0
"2023-08-10","Thursday",17,54,18,15,236,7,148,12,507,0,0,0,0,0,0
"2023-08-11","Friday",23,61,16,24,174,3,135,9,445,0,0,0,0,0,0
"2023-08-12","Saturday",6,23,6,17,96,5,71,8,232,1,0,0,0,0,0
"2023-08-13","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-08-14","Monday",28,62,25,39,263,9,223,16,665,0,0,0,1,0,0
"2023-08-15","Tuesday",8,16,6,5,96,3,48,5,187,0,0,0,0,0,0
"2023-08-16","Wednesday",26,58,31,36,266,18,194,21,650,0,0,0,0,0,0
"2023-08-17","Thursday",26,62,26,24,212,4,191,14,559,0,0,0,0,0,0
"2023-08-18","Friday",25,49,20,20,168,10,152,11,455,0,0,0,0,0,0
"2023-08-19","Saturday",5,15,11,18,86,2,90,8,235,1,0,0,0,0,0
"2023-08-20","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-08-21","Monday",24,72,23,34,320,12,219,18,722,0,0,0,1,0,0
"2023-08-22","Tuesday",22,56,23,25,296,8,193,13,636,0,0,0,0,0,0
"2023-08-23","Wednesday",22,72,18,23,273,17,196,15,636,0,0,0,0,0,0
"2023-08-24","Thursday",33,52,25,20,236,3,185,11,565,0,0,0,0,0,0
"2023-08-25","Friday",23,51,16,24,199,9,141,18,481,0,0,0,0,0,0
"2023-08-26","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-08-27","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-08-28","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-08-29","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-08-30","Wednesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-08-31","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-09-01","Friday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-09-02","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-09-03","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-09-04","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-09-05","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-09-06","Wednesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-09-07","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-09-08","Friday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-09-09","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-09-10","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-09-11","Monday",17,69,20,24,516,11,161,19,837,0,0,0,1,0,0
"2023-09-12","Tuesday",17,55,19,22,533,11,146,13,816,0,0,0,0,0,0
"2023-09-13","Wednesday",10,70,21,25,600,17,160,11,914,0,0,0,0,0,0
"2023-09-14","Thursday",12,56,19,21,591,14,124,22,859,0,0,0,0,0,0
"2023-09-15","Friday",10,77,17,26,594,14,129,11,878,0,0,0,0,0,0
"2023-09-16","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-09-17","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-09-18","Monday",14,66,16,22,1346,14,2,17,1497,0,0,0,1,0,0
"2023-09-19","Tuesday",16,61,25,24,1482,7,3,11,1629,0,0,0,0,0,0
"2023-09-20","Wednesday",14,53,15,27,1531,6,3,15,1664,0,0,0,0,0,0
"2023-09-21","Thursday",14,39,19,20,1722,6,4,10,1834,0,0,0,0,0,0
"2023-09-22","Friday",10,54,25,32,2225,5,2,9,2362,0,0,0,0,0,0
"2023-09-23","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-09-24","Sunday",5,19,17,14,2250,1,1,9,2316,1,0,0,1,0,0
"2023-09-25","Monday",22,78,28,42,4448,5,5,19,4647,0,0,0,0,0,0
"2023-09-26","Tuesday",13,99,33,38,5868,7,9,20,6087,0,0,0,0,0,0
"2023-09-27","Wednesday",20,82,31,42,4938,6,6,24,5149,0,0,0,0,0,0
"2023-09-28","Thursday",17,77,29,36,4499,6,3,22,4689,0,0,0,0,0,0
"2023-09-29","Friday",11,72,31,36,3191,4,5,20,3370,0,0,0,0,0,0
"2023-09-30","Saturday",5,28,16,19,2007,0,5,11,2091,1,0,0,0,0,0
"2023-10-01","Sunday",13,33,15,19,2003,0,5,12,2100,1,0,0,0,0,0
"2023-10-02","Monday",14,93,44,48,4923,3,9,23,5157,0,0,0,0,0,0
"2023-10-03","Tuesday",23,91,37,47,5167,2,11,28,5406,0,0,0,0,0,0
"2023-10-04","Wednesday",16,88,34,44,4533,3,10,27,4755,0,0,0,0,0,0
"2023-10-05","Thursday",18,78,35,39,4010,2,12,17,4211,0,0,0,0,0,0
"2023-10-06","Friday",13,75,26,34,3001,2,8,16,3175,0,0,0,0,0,0
"2023-10-07","Saturday",6,18,18,15,1779,0,4,8,1848,1,0,0,0,0,0
"2023-10-08","Sunday",12,32,16,20,1638,0,6,11,1735,1,0,0,0,0,0
"2023-10-09","Monday",10,100,40,52,4343,3,10,25,4583,0,0,0,0,0,0
"2023-10-10","Tuesday",24,99,39,40,4302,2,10,23,4539,0,0,0,0,0,0
"2023-10-11","Wednesday",14,107,38,46,3821,2,10,25,4063,0,0,0,0,0,0
"2023-10-12","Thursday",11,84,32,39,3643,1,9,26,3845,0,0,0,0,0,0
"2023-10-13","Friday",14,73,28,37,2251,2,12,19,2436,0,0,0,0,0,0
"2023-10-14","Saturday",4,23,14,16,1341,0,5,10,1413,1,0,0,0,0,0
"2023-10-15","Sunday",10,33,20,19,1655,0,5,12,1754,1,0,0,0,0,0
"2023-10-16","Monday",17,112,35,47,4419,1,10,27,4668,0,0,0,0,0,0
"2023-10-17","Tuesday",18,99,40,53,4664,1,13,37,4925,0,0,0,0,0,0
"2023-10-18","Wednesday",16,105,36,41,4156,3,8,26,4391,0,0,0,0,0,0
"2023-10-19","Thursday",12,79,34,39,3663,3,5,29,3864,0,0,0,0,0,0
"2023-10-20","Friday",9,65,31,36,2390,3,11,21,2566,0,0,0,0,0,0
"2023-10-21","Saturday",4,23,17,17,831,1,3,7,903,1,0,0,0,0,0
"2023-10-22","Sunday",14,37,21,17,1734,0,7,12,1842,1,0,0,0,0,0
"2023-10-23","Monday",14,119,44,50,4424,3,10,24,4688,0,0,0,0,0,0
"2023-10-24","Tuesday",17,104,45,45,4403,2,14,38,4668,0,0,0,0,0,0
"2023-10-25","Wednesday",10,103,31,41,3811,4,7,25,4032,0,0,0,0,0,0
"2023-10-26","Thursday",9,79,37,38,3520,1,5,21,3710,0,0,0,0,0,0
"2023-10-27","Friday",18,72,31,33,2199,1,7,15,2376,0,0,0,0,0,0
"2023-10-28","Saturday",10,31,23,12,1243,0,3,15,1337,1,0,0,0,0,0
"2023-10-29","Sunday",13,30,18,19,1318,1,5,14,1418,1,0,0,0,0,0
"2023-10-30","Monday",18,114,38,46,3703,3,10,26,3958,0,0,0,0,0,0
"2023-10-31","Tuesday",15,91,43,42,3872,2,11,26,4102,0,0,0,0,0,0
"2023-11-01","Wednesday",19,96,45,41,3876,3,11,30,4121,0,0,0,0,0,0
"2023-11-02","Thursday",17,99,41,44,4023,2,14,26,4266,0,0,0,0,0,0
"2023-11-03","Friday",11,75,42,42,2703,2,7,24,2906,0,0,0,0,0,0
"2023-11-04","Saturday",15,31,20,22,1026,2,8,15,1139,1,0,0,0,0,0
"2023-11-05","Sunday",11,41,27,20,1938,2,6,23,2068,1,0,0,0,0,0
"2023-11-06","Monday",18,110,43,52,4305,3,13,33,4577,0,0,0,0,0,0
"2023-11-07","Tuesday",19,87,54,41,4693,3,11,35,4943,0,0,0,0,0,0
"2023-11-08","Wednesday",18,99,39,42,4160,3,7,30,4398,0,0,0,0,0,0
"2023-11-09","Thursday",23,76,43,42,3724,3,5,27,3943,0,0,0,0,0,0
"2023-11-10","Friday",13,58,41,29,2133,2,5,17,2298,0,0,0,0,0,0
"2023-11-11","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-11-12","Sunday",17,35,27,23,1736,2,3,10,1853,1,0,0,1,0,0
"2023-11-13","Monday",16,105,37,50,4067,6,9,31,4321,0,0,0,0,0,0
"2023-11-14","Tuesday",21,88,39,40,4214,3,12,34,4451,0,0,0,0,0,0
"2023-11-15","Wednesday",17,99,42,49,3968,2,6,26,4209,0,0,0,0,0,0
"2023-11-16","Thursday",25,81,39,34,3633,4,10,30,3856,0,0,0,0,0,0
"2023-11-17","Friday",11,77,33,43,2546,0,6,18,2734,0,0,0,0,0,0
"2023-11-18","Saturday",7,31,20,21,1462,2,5,13,1561,1,0,0,0,0,0
"2023-11-19","Sunday",10,35,25,21,1707,4,3,8,1813,1,0,0,0,0,0
"2023-11-20","Monday",14,98,44,49,3375,1,7,30,3618,0,0,0,0,0,0
"2023-11-21","Tuesday",23,90,37,40,2530,3,6,23,2752,0,0,0,0,0,0
"2023-11-22","Wednesday",24,83,29,28,1468,2,5,18,1657,0,0,0,0,0,0
"2023-11-23","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2023-11-24","Friday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-11-25","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-11-26","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-11-27","Monday",22,116,46,48,3942,3,11,30,4218,0,0,0,1,0,1
"2023-11-28","Tuesday",25,98,42,41,4162,5,11,27,4411,0,0,0,0,0,1
"2023-11-29","Wednesday",14,102,37,39,3939,4,10,23,4168,0,0,0,0,0,1
"2023-11-30","Thursday",21,88,42,31,3389,2,8,20,3601,0,0,0,0,0,1
"2023-12-01","Friday",25,73,37,31,1993,4,6,21,2190,0,0,0,0,0,1
"2023-12-02","Saturday",17,43,20,23,1689,1,7,10,1810,1,0,0,0,0,1
"2023-12-03","Sunday",19,35,34,22,1641,2,4,11,1768,1,0,0,0,0,1
"2023-12-04","Monday",21,98,37,44,2565,4,5,23,2797,0,0,0,0,1,0
"2023-12-05","Tuesday",22,89,33,33,2395,2,7,23,2604,0,0,0,0,1,0
"2023-12-06","Wednesday",17,95,30,46,1949,2,2,22,2163,0,0,0,0,1,0
"2023-12-07","Thursday",20,87,31,37,1521,3,5,19,1723,0,0,0,0,1,0
"2023-12-08","Friday",19,85,28,36,868,3,3,17,1059,0,0,0,0,1,0
"2023-12-09","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2023-12-10","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-12-11","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-12","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-13","Wednesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-14","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-15","Friday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-16","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-12-17","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-12-18","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-19","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-20","Wednesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-21","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-22","Friday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-23","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-12-24","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-12-25","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-26","Tuesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-27","Wednesday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-28","Thursday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-29","Friday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2023-12-30","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2023-12-31","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2024-01-01","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2024-01-02","Tuesday",13,33,12,17,226,1,1,7,310,0,0,0,1,0,0
"2024-01-03","Wednesday",12,36,13,18,316,1,1,15,412,0,0,0,0,0,0
"2024-01-04","Thursday",17,43,11,18,377,2,4,15,487,0,0,0,0,0,0
"2024-01-05","Friday",14,54,12,23,500,2,1,18,624,0,0,0,0,0,0
"2024-01-06","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2024-01-07","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2024-01-08","Monday",14,110,36,42,5574,2,8,29,5815,0,0,0,1,0,0
"2024-01-09","Tuesday",24,102,48,39,5774,4,12,25,6028,0,0,0,0,0,0
"2024-01-10","Wednesday",15,97,49,31,5329,3,12,29,5565,0,0,0,0,0,0
"2024-01-11","Thursday",20,100,43,31,4829,3,10,26,5062,0,0,0,0,0,0
"2024-01-12","Friday",14,78,42,25,3212,4,9,27,3411,0,0,0,0,0,0
"2024-01-13","Saturday",10,18,18,9,1537,1,4,10,1607,1,0,0,0,0,0
"2024-01-14","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2024-01-15","Monday",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2024-01-16","Tuesday",1,4,14,8,1826,1,7,5,1866,0,0,0,1,0,0
"2024-01-17","Wednesday",3,12,19,9,2104,1,11,0,2159,0,0,0,0,0,0
"2024-01-18","Thursday",27,85,38,31,5108,3,14,32,5338,0,0,0,0,0,0
"2024-01-19","Friday",13,78,42,46,3665,8,13,21,3886,0,0,0,0,0,0
"2024-01-20","Saturday",16,40,29,24,2176,2,10,14,2311,1,0,0,0,0,0
"2024-01-21","Sunday",13,38,20,19,2227,3,8,15,2343,1,0,0,0,0,0
"2024-01-22","Monday",19,119,49,51,5867,3,24,31,6163,0,0,0,0,0,0
"2024-01-23","Tuesday",23,137,61,42,5647,6,19,30,5965,0,0,0,0,0,0
"2024-01-24","Wednesday",12,114,47,41,5341,4,20,28,5607,0,0,0,0,0,0
"2024-01-25","Thursday",11,110,47,46,4810,3,16,34,5077,0,0,0,0,0,0
"2024-01-26","Friday",14,94,38,35,3141,8,16,21,3367,0,0,0,0,0,0
"2024-01-27","Saturday",19,41,24,26,1901,1,10,15,2037,1,0,0,0,0,0
"2024-01-28","Sunday",7,36,24,17,2077,1,7,13,2182,1,0,0,0,0,0
"2024-01-29","Monday",21,134,55,46,5355,5,20,38,5674,0,0,0,0,0,0
"2024-01-30","Tuesday",15,109,57,31,5482,5,14,25,5738,0,0,0,0,0,0
"2024-01-31","Wednesday",17,117,48,42,5339,6,20,31,5620,0,0,0,0,0,0
"2024-02-01","Thursday",12,96,51,31,4798,7,17,30,5042,0,0,0,0,0,0
"2024-02-02","Friday",13,91,32,38,3070,5,13,23,3285,0,0,0,0,0,0
"2024-02-03","Saturday",12,29,25,18,1890,1,5,17,1997,1,0,0,0,0,0
"2024-02-04","Sunday",10,46,20,21,2176,1,9,17,2300,1,0,0,0,0,0
"2024-02-05","Monday",22,120,50,43,5143,5,19,34,5436,0,0,0,0,0,0
"2024-02-06","Tuesday",16,120,50,39,5296,8,24,25,5578,0,0,0,0,0,0
"2024-02-07","Wednesday",20,105,46,47,5162,4,24,36,5444,0,0,0,0,0,0
"2024-02-08","Thursday",21,97,46,33,4397,5,18,32,4649,0,0,0,0,0,0
"2024-02-09","Friday",19,84,33,39,2880,10,13,18,3096,0,0,0,0,0,0
"2024-02-10","Saturday",8,38,25,13,1978,2,6,12,2082,1,0,0,0,0,0
"2024-02-11","Sunday",12,40,16,22,1162,1,3,13,1269,1,0,0,0,0,0
"2024-02-12","Monday",22,119,36,48,4790,4,22,44,5085,0,0,0,0,0,0
"2024-02-13","Tuesday",17,110,46,33,5085,5,20,33,5349,0,0,0,0,0,0
"2024-02-14","Wednesday",13,121,43,31,4345,5,16,24,4598,0,0,0,0,0,0
"2024-02-15","Thursday",20,87,46,44,4237,6,15,26,4481,0,0,0,0,0,0
"2024-02-16","Friday",11,96,42,33,2787,3,8,17,2997,0,0,0,0,0,0
"2024-02-17","Saturday",16,42,21,28,1826,1,5,14,1953,1,0,0,0,0,0
"2024-02-18","Sunday",14,44,20,21,1994,1,5,9,2108,1,0,0,0,0,0
"2024-02-19","Monday",15,135,45,42,4764,4,15,33,5053,0,0,0,0,0,0
"2024-02-20","Tuesday",19,117,46,40,5337,3,14,29,5605,0,0,0,0,0,0
"2024-02-21","Wednesday",17,106,38,47,5259,6,19,28,5520,0,0,0,0,0,0
"2024-02-22","Thursday",17,95,50,34,4574,6,13,26,4815,0,0,0,0,0,0
"2024-02-23","Friday",9,71,33,31,2726,4,7,16,2897,0,0,0,0,0,0
"2024-02-24","Saturday",12,32,18,25,1619,1,1,11,1719,1,0,0,0,0,0
"2024-02-25","Sunday",12,39,24,20,2195,0,2,9,2301,1,0,0,0,0,0
"2024-02-26","Monday",13,125,42,45,5149,4,17,33,5428,0,0,0,0,0,0
"2024-02-27","Tuesday",17,113,40,46,5361,1,16,25,5619,0,0,0,0,0,0
"2024-02-28","Wednesday",14,102,46,35,4841,5,14,26,5083,0,0,0,0,0,0
"2024-02-29","Thursday",19,88,34,37,4570,4,13,27,4792,0,0,0,0,0,0
"2024-03-01","Friday",12,79,24,25,2942,3,9,22,3116,0,0,0,0,0,0
"2024-03-02","Saturday",13,35,21,29,1970,2,9,16,2095,1,0,0,0,0,0
"2024-03-03","Sunday",6,36,22,22,2159,3,5,13,2266,1,0,0,0,0,0
"2024-03-04","Monday",14,102,47,39,4963,2,18,37,5222,0,0,0,0,0,0
"2024-03-05","Tuesday",15,111,43,40,4886,4,14,26,5139,0,0,0,0,0,0
"2024-03-06","Wednesday",14,97,45,37,4707,6,15,23,4944,0,0,0,0,0,0
"2024-03-07","Thursday",15,98,44,34,4252,4,11,19,4477,0,0,0,0,0,0
"2024-03-08","Friday",12,72,27,28,2793,6,9,18,2965,0,0,0,0,0,0
"2024-03-09","Saturday",10,40,25,15,1825,12,3,10,1940,1,0,0,0,0,0
"2024-03-10","Sunday",17,40,23,19,1727,4,5,9,1844,1,0,0,0,0,0
"2024-03-11","Monday",19,107,47,46,4484,5,21,32,4761,0,0,0,0,0,1
"2024-03-12","Tuesday",13,95,33,39,4677,4,15,23,4899,0,0,0,0,0,1
"2024-03-13","Wednesday",11,82,44,33,4403,5,15,24,4617,0,0,0,0,0,1
"2024-03-14","Thursday",11,81,44,29,3761,1,17,20,3964,0,0,0,0,0,1
"2024-03-15","Friday",15,58,29,31,2507,5,6,11,2662,0,0,0,0,0,1
"2024-03-16","Saturday",7,23,16,17,1202,3,5,10,1283,1,0,0,0,0,1
"2024-03-17","Sunday",13,27,16,18,1399,3,3,6,1485,1,0,0,0,0,1
"2024-03-18","Monday",9,87,33,31,2294,2,10,17,2483,0,0,0,0,1,0
"2024-03-19","Tuesday",17,93,29,35,2248,1,9,14,2446,0,0,0,0,1,0
"2024-03-20","Wednesday",14,80,34,37,1806,1,6,14,1992,0,0,0,0,1,0
"2024-03-21","Thursday",17,75,30,26,1240,2,7,15,1412,0,0,0,0,1,0
"2024-03-22","Friday",13,66,17,19,749,0,1,16,881,0,0,0,0,1,0
"2024-03-23","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2024-03-24","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2024-03-25","Monday",0,0,0,0,1,3,0,0,4,0,0,0,1,0,0
"2024-03-26","Tuesday",12,37,12,21,450,1,1,7,541,0,0,0,0,0,0
"2024-03-27","Wednesday",7,47,18,22,441,1,1,8,545,0,0,0,0,0,0
"2024-03-28","Thursday",11,42,15,15,435,3,2,12,535,0,0,0,0,0,0
"2024-03-29","Friday",8,46,11,20,374,1,0,9,469,0,0,0,0,0,0
"2024-03-30","Saturday",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2024-03-31","Sunday",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"2024-04-01","Monday",12,105,31,44,4952,3,6,26,5179,0,0,0,1,0,0
"2024-04-02","Tuesday",8,104,36,39,5214,2,25,16,5444,0,0,0,0,0,0
"2024-04-03","Wednesday",13,89,39,37,5047,6,22,18,5271,0,0,0,0,0,0
"2024-04-04","Thursday",17,85,32,35,4863,4,26,22,5084,0,0,0,0,0,0
"2024-04-05","Friday",22,73,35,26,3101,4,13,25,3299,0,0,0,0,0,0
"2024-04-06","Saturday",15,32,19,22,2056,0,9,11,2164,1,0,0,0,0,0
"2024-04-07","Sunday",13,38,17,20,2125,1,19,11,2244,1,0,0,0,0,0
"2024-04-08","Monday",11,103,32,36,5243,6,37,30,5498,0,0,0,0,0,0
"2024-04-09","Tuesday",19,102,47,40,5267,3,28,30,5536,0,0,0,0,0,0
"2024-04-10","Wednesday",12,87,43,33,4886,5,35,19,5120,0,0,0,0,0,0
"2024-04-11","Thursday",11,98,37,37,4572,9,36,24,4824,0,0,0,0,0,0
"2024-04-12","Friday",19,74,33,28,3005,3,22,15,3199,0,0,0,0,0,0
"2024-04-13","Saturday",14,25,18,18,1719,0,19,15,1828,1,0,0,0,0,0
"2024-04-14","Sunday",4,36,13,20,1838,0,14,8,1933,1,0,0,0,0,0
"2024-04-15","Monday",17,98,39,44,4821,5,39,32,5095,0,0,0,0,0,0
"2024-04-16","Tuesday",19,108,41,42,4902,4,30,28,5174,0,0,0,0,0,0
"2024-04-17","Wednesday",12,91,41,38,4597,6,45,25,4855,0,0,0,0,0,0
"2024-04-18","Thursday",8,93,34,26,4136,4,29,20,4350,0,0,0,0,0,0
"2024-04-19","Friday",7,66,26,31,2233,1,18,14,2396,0,0,0,0,0,0
"2024-04-20","Saturday",5,19,19,22,1359,0,9,13,1446,1,0,0,0,0,0
"2024-04-21","Sunday",14,33,18,14,1635,4,17,7,1742,1,0,0,0,0,0
"2024-04-22","Monday",11,95,36,40,4383,4,26,21,4616,0,0,0,0,0,0
"2024-04-23","Tuesday",11,99,40,42,4590,6,38,25,4851,0,0,0,0,0,0
"2024-04-24","Wednesday",10,84,39,29,4170,5,27,20,4384,0,0,0,0,0,0
"2024-04-25","Thursday",7,89,28,30,3812,3,35,17,4021,0,0,0,0,0,0
"2024-04-26","Friday",16,62,30,29,2620,4,23,14,2798,0,0,0,0,0,0
"2024-04-27","Saturday",7,9,1,10,195,0,3,6,231,1,0,0,0,0,0
"2024-04-28","Sunday",10,43,20,20,1662,2,7,10,1774,1,0,0,0,0,0
"2024-04-29","Monday",16,100,41,39,4326,7,31,22,4582,0,0,0,0,0,0
"2024-04-30","Tuesday",25,97,46,41,4501,6,35,22,4773,0,0,0,0,0,0
"2024-05-01","Wednesday",11,72,37,34,4239,6,36,15,4450,0,0,0,0,0,0
"2024-05-02","Thursday",17,88,40,37,3868,6,25,23,4104,0,0,0,0,0,0
"2024-05-03","Friday",11,60,28,25,2419,2,15,10,2570,0,0,0,0,0,0
"2024-05-04","Saturday",15,33,14,25,1722,2,14,14,1839,1,0,0,0,0,0
"2024-05-05","Sunday",11,41,17,13,1746,4,15,11,1858,1,0,0,0,0,0
"2024-05-06","Monday",19,104,36,41,4318,4,32,26,4580,0,0,0,0,0,0
"2024-05-07","Tuesday",14,103,37,33,4643,5,40,20,4895,0,0,0,0,0,0
"2024-05-08","Wednesday",13,83,35,39,4049,5,36,27,4287,0,0,0,0,0,0
"2024-05-09","Thursday",9,104,42,29,3533,4,26,25,3772,0,0,0,0,0,0
"2024-05-10","Friday",14,76,29,38,2000,3,9,18,2187,0,0,0,0,0,0
"2024-05-11","Saturday",9,18,10,15,973,1,11,7,1044,1,0,0,0,0,0
"2024-05-12","Sunday",11,21,20,12,1166,0,8,8,1246,1,0,0,0,0,0
"2024-05-13","Monday",9,87,42,46,4249,7,23,24,4487,0,0,0,0,0,0
"2024-05-14","Tuesday",13,105,44,41,4536,3,28,22,4792,0,0,0,0,0,0
"2024-05-15","Wednesday",11,80,40,33,4034,4,34,27,4263,0,0,0,0,0,0
"2024-05-16","Thursday",15,90,36,26,3705,5,27,19,3923,0,0,0,0,0,0
"2024-05-17","Friday",20,63,33,21,2243,2,17,10,2409,0,0,0,0,0,0
"2024-05-18","Saturday",9,26,16,20,1428,3,10,7,1519,1,0,0,0,0,0
"2024-05-19","Sunday",11,38,18,17,1338,2,13,8,1445,1,0,0,0,0,0
"2024-05-20","Monday",12,101,38,41,4140,8,36,28,4404,0,0,0,0,0,0
"2024-05-21","Tuesday",24,100,31,48,4349,4,45,26,4627,0,0,0,0,0,0
